id,name,latitude,longitude,country,rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,surge_type,term_type,glac_name,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m,glacier_name,distance_to_glacier_m,distance_to_glacier_km,closest_glacier,closest_glacier_lat,closest_glacier_lon
SN77425,MAJAVATN V,65.1662,13.3667,Norge,RGI2000-v7.0-G-08-01798,08,08-01,G013599E65159N,353774,611,1999-09-07,13.59897201678439,65.1586145,33,0.163881027180836,0,0,0,9,,1,13.60293825467029,65.15849319076185,1111.0074,1263.3657,1190.4905,1189.4446,22.131083,68.063065,3,COPDEM30,456,RGI2000-v7.0-G-08-01798,10920.074369090275,10.920074369090274,RGI2000-v7.0-G-08-01798,65.1586145,13.59897201678439
SN91502,NORDNESFJELLET - JETTANII,69.5543,20.4108,Norge,RGI2000-v7.0-G-08-01444,08,08-01,G020142E69604N,355080,611,2001-08-20,20.147913048507466,69.602082,34,0.63979956303112,0,0,0,9,Kjosbreen,1,20.159852431571878,69.60027336158615,875.1398,1303.3903,1049.9154,1053.161,23.825457,108.23506,3,COPDEM30,1149,Kjosbreen,11546.826874398761,11.54682687439876,Kjosbreen,69.602082,20.147913048507466
SN51990,MYRKDALEN-VETLEBOTN,60.8655,6.4733,Norge,RGI2000-v7.0-G-08-02817,08,08-02,G006800E61005N,352437,611,2006-09-16,6.79889530357143,61.007272,32,0.148771143223894,0,0,0,9,Gryteskarvbreen,1,6.798325683103614,61.0116958000148,1263.3546,1442.9501,1351.447,1353.2069,17.376396,30.54467,2,COPDEM30,952,Gryteskarvbreen,23738.79783367096,23.73879783367096,Gryteskarvbreen,61.007272,6.79889530357143
SN88200,SENJA - LAUKHELLA,69.2348,17.9013,Norge,RGI2000-v7.0-G-08-01167,08,08-01,G017878E69096N,354675,611,2001-08-20,17.878856432382136,69.095884,33,0.05672943027496,0,0,0,9,,1,17.88078640676503,69.09746784849985,868.7099,1023.852,955.5739,950.0394,27.567513,26.735285,2,COPDEM30,351,RGI2000-v7.0-G-08-01167,15518.154671878463,15.518154671878463,RGI2000-v7.0-G-08-01167,69.095884,17.878856432382136
SN15905,RV15 GROTLI,62.0151279,7.6209823,Norge,RGI2000-v7.0-G-08-03301,08,08-03,G007679E62055N,353119,611,2006-09-16,7.677057808918174,62.05422,32,0.561094850411521,0,0,0,9,,1,7.691385307573174,62.050673709574546,1507.2164,1708.488,1594.6514,1596.0809,15.814042,63.814217,2,COPDEM30,1444,RGI2000-v7.0-G-08-03301,5260.413439784847,5.2604134397848465,RGI2000-v7.0-G-08-03301,62.05422,7.677057808918174
SN8970,EINUNNA KRAFTVERK,62.2317,10.3418,Norge,RGI2000-v7.0-G-08-02649,08,08-02,G009413E62360N,353714,611,2003-08-09,9.412593916234286,62.360022,32,0.154023538409891,0,0,0,9,Storbrean,1,9.416012735230815,62.360944248174654,1724.5114,1847.7312,1774.9019,1777.2014,18.01642,70.876625,3,COPDEM30,418,Storbrean,50315.17884369774,50.31517884369774,Storbrean,62.360022,9.412593916234286
SN4825,FV170 KOMPVEIEN,59.942,11.3015,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,193593.93111034494,193.59393111034495,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN17780,BLEKSLITJERN,59.8095,10.6308,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,166656.98608696912,166.6569860869691,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN56960,HAUKEDAL,61.4202,6.3758,Norge,RGI2000-v7.0-G-08-02245,08,08-02,G006438E61398N,352228,611,2006-09-16,6.438937535358566,61.398644,32,0.098333819085781,0,0,0,9,,1,6.441749774248216,61.40016150980495,1167.1132,1351.3789,1274.8936,1269.0166,26.241428,27.852318,2,COPDEM30,399,RGI2000-v7.0-G-08-02245,4149.216834318898,4.1492168343188975,RGI2000-v7.0-G-08-02245,61.398644,6.438937535358566
SN45530,LIARVATN,59.0512,6.1212,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,67709.27352292281,67.70927352292281,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN11500,ØSTRE TOTEN - APELSVOLL,60.7002,10.8695,Norge,RGI2000-v7.0-G-08-03402,08,08-03,G008700E61383N,353627,611,2003-08-09,8.699875510223048,61.3822575,32,0.091876472718404,0,0,0,9,,1,8.703433315189674,61.380110801102774,1734.7081,1813.918,1780.2324,1777.8186,11.721949,95.867744,3,COPDEM30,437,RGI2000-v7.0-G-08-03402,139789.89945670354,139.78989945670355,RGI2000-v7.0-G-08-03402,61.3822575,8.699875510223048
SN30000,LARVIK,59.0572,10.0667,Norge,RGI2000-v7.0-G-08-03090,08,08-03,G007142E59754N,352762,611,2003-08-09,7.142340720834902,59.7540665,32,0.064825985754356,0,0,0,9,,1,7.143595685033784,59.755503916776455,1400.4125,1551.1473,1457.2755,1459.0273,23.19011,51.510685,2,COPDEM30,413,RGI2000-v7.0-G-08-03090,183548.78258160828,183.54878258160826,RGI2000-v7.0-G-08-03090,59.7540665,7.142340720834902
SN42650,FLEKKEFJORD,58.2839873,6.6498,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,139258.47066082252,139.25847066082252,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN73630,E6 FJERDINGEN,64.6237,12.6053,Norge,RGI2000-v7.0-G-08-01801,08,08-01,G012974E65259N,353716,611,1999-09-07,12.971823889215685,65.2595295,33,0.111258302812112,0,0,0,9,,1,12.969950813351646,65.26130337461994,884.65204,1009.1267,947.3788,943.3174,20.930056,4.4472733,1,COPDEM30,514,RGI2000-v7.0-G-08-01801,72957.25801319542,72.95725801319541,RGI2000-v7.0-G-08-01801,65.2595295,12.971823889215685
SN256700,LANDSORT,58.7436111111111,17.8719444444444,Sverige,RGI2000-v7.0-G-08-03410,08,08-03,G012439E62912N,1012458,812,2002-08-23,12.439422059898478,62.9123245,33,0.480973812907736,0,0,0,9,Helagsglaciaeren,0,12.43646693000619,62.91066739227106,1347.2217,1634.9697,1491.0886,1493.1182,25.445248,278.76747131347656,7,COPDEM30,757,Helagsglaciaeren,549958.9253637755,549.9589253637755,Helagsglaciaeren,62.9123245,12.439422059898478
SN80000,FV810 BUSTNESLIA,66.27883,13.9015,Norge,RGI2000-v7.0-G-08-00459,08,08-01,G013804E66370N,353854,611,1999-09-07,13.803401564211864,66.3702255,33,0.640179502498901,0,0,0,9,,1,13.80475523716075,66.36686415193185,927.9136,1163.5453,1067.3789,1062.6002,20.105423,135.83447,4,COPDEM30,667,RGI2000-v7.0-G-08-00459,11095.852478002911,11.09585247800291,RGI2000-v7.0-G-08-00459,66.3702255,13.803401564211864
SN30278,SKIEN - KLYVE,59.1465,9.6177,Norge,RGI2000-v7.0-G-08-03090,08,08-03,G007142E59754N,352762,611,2003-08-09,7.142340720834902,59.7540665,32,0.064825985754356,0,0,0,9,,1,7.143595685033784,59.755503916776455,1400.4125,1551.1473,1457.2755,1459.0273,23.19011,51.510685,2,COPDEM30,413,RGI2000-v7.0-G-08-03090,156067.4991821847,156.0674991821847,RGI2000-v7.0-G-08-03090,59.7540665,7.142340720834902
SN69730,SKOGN,63.68963,11.19145,Norge,RGI2000-v7.0-G-08-03409,08,08-03,G012218E63005N,1012457,812,2002-08-23,12.218209158660844,63.005493,33,0.072925719656763,0,0,0,9,,0,12.21849077634446,63.00715440006898,1256.3105,1450.2937,1327.3748,1336.4174,29.878586,349.9699296951294,1,COPDEM30,342,RGI2000-v7.0-G-08-03409,91960.51487936727,91.96051487936727,RGI2000-v7.0-G-08-03409,63.005493,12.218209158660844
SN496228008,HAMANG-BÆRUM-8,59.904,10.5218,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,156068.8929398976,156.0688929398976,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN263100,LUND,55.693,13.229,Sverige,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,572082.3683210455,572.0823683210456,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN11440,FV33 FEIRING,60.58783,11.147,Norge,RGI2000-v7.0-G-08-03402,08,08-03,G008700E61383N,353627,611,2003-08-09,8.699875510223048,61.3822575,32,0.091876472718404,0,0,0,9,,1,8.703433315189674,61.380110801102774,1734.7081,1813.918,1780.2324,1777.8186,11.721949,95.867744,3,COPDEM30,437,RGI2000-v7.0-G-08-03402,159394.13447677618,159.39413447677617,RGI2000-v7.0-G-08-03402,61.3822575,8.699875510223048
SN64320,KRISTIANSUND ELVERK,63.1258,7.7303,Norge,RGI2000-v7.0-G-08-02700,08,08-02,G008214E62731N,353430,611,2006-09-16,8.214339955557193,62.7315135,32,0.027021443630508,0,0,0,9,,1,8.214310852483441,62.73258499924511,1049.6138,1180.2838,1092.5105,1097.782,30.162605,25.911406,2,COPDEM30,225,RGI2000-v7.0-G-08-02700,50415.73189491013,50.41573189491013,RGI2000-v7.0-G-08-02700,62.7315135,8.214339955557193
SN98978,REINHAUGEN,70.3357,28.9648,Norge,RGI2000-v7.0-G-08-01831,08,08-01,G023307E70420N,355282,611,2006-08-28,23.306734705128207,70.420024,34,0.377001904399434,0,0,0,9,,1,23.31241182059583,70.42547238561464,618.51733,765.90924,721.0229,707.2041,12.159347,50.352333,2,COPDEM30,1494,RGI2000-v7.0-G-08-01831,212649.23516253824,212.64923516253825,RGI2000-v7.0-G-08-01831,70.420024,23.306734705128207
SN48072,FV542 BØMLABRUA AUST,59.74967,5.40383,Norge,RGI2000-v7.0-G-08-03011,08,08-02,G006220E59980N,352190,611,2002-09-13,6.215431205725666,59.9790035,32,0.966339023224054,0,0,0,9,,1,6.202849632661536,59.973724076277016,1125.7327,1343.857,1269.0859,1265.8068,8.276181,275.7340316772461,7,COPDEM30,2056,RGI2000-v7.0-G-08-03011,52306.53682496351,52.30653682496351,RGI2000-v7.0-G-08-03011,59.9790035,6.215431205725666
SN38140,LANDVIK,58.34,8.5225,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,163594.8450984792,163.59484509847923,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN31851,SAULAND - TEIGAN,59.619022,8.809887,Norge,RGI2000-v7.0-G-08-03090,08,08-03,G007142E59754N,352762,611,2003-08-09,7.142340720834902,59.7540665,32,0.064825985754356,0,0,0,9,,1,7.143595685033784,59.755503916776455,1400.4125,1551.1473,1457.2755,1459.0273,23.19011,51.510685,2,COPDEM30,413,RGI2000-v7.0-G-08-03090,95267.11553842353,95.26711553842352,RGI2000-v7.0-G-08-03090,59.7540665,7.142340720834902
SN50351,SAMNANGER II,60.4629,5.8942,Norge,RGI2000-v7.0-G-08-03030,08,08-02,G006513E60282N,352257,611,2002-09-13,6.515801484573948,60.2813025,32,0.270849688381941,0,0,0,9,Brottefonn,1,6.511954372236892,60.285012150730225,1290.766,1492.6158,1413.6343,1408.7834,23.616192,30.207003,2,COPDEM30,1082,Brottefonn,39917.10966638342,39.91710966638342,Brottefonn,60.2813025,6.515801484573948
SN15262,JUVFLYE - KLIMAPARK 2469,61.674,8.3685,Norge,RGI2000-v7.0-G-08-03172,08,08-03,G008351E61677N,353503,611,2003-08-09,8.350711537174721,61.677028,32,0.149517259747315,0,0,0,9,Juvfonne,1,8.35552098163533,61.67745532401517,1835.1578,1966.6947,1881.4373,1885.9196,16.9825,55.26624,2,COPDEM30,499,Juvfonne,1001.7090851116515,1.0017090851116515,Juvfonne,61.677028,8.350711537174721
SN17810,NESODDEN - TANGENÅSEN,59.8553,10.6622,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,165585.3670971019,165.5853670971019,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN250010,ED D,58.9102,11.7723,Sverige,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,279375.4988481258,279.3754988481258,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN58165,E39 KLAKEGG,61.6093,6.5288,Norge,RGI2000-v7.0-G-08-02811,08,08-02,G006588E61569N,352294,611,2006-09-16,6.588967322115386,61.5681515,32,0.08935209950677,0,0,0,9,,1,6.590988037565816,61.5697782496952,1257.2683,1435.7343,1347.4185,1344.499,26.100224,54.837746,2,COPDEM30,441,RGI2000-v7.0-G-08-02811,5600.351982070641,5.600351982070641,RGI2000-v7.0-G-08-02811,61.5681515,6.588967322115386
SN50360,FV49 GULLBOTN,60.39817,5.65017,Norge,RGI2000-v7.0-G-08-03026,08,08-02,G006466E60218N,352233,611,2002-09-13,6.45442508669665,60.2199215,32,5.413127988010444,0,0,0,9,,1,6.433281357496678,60.22585548226267,1194.7395,1631.8163,1539.7583,1515.9254,9.080255,333.03507804870605,8,COPDEM30,3681,RGI2000-v7.0-G-08-03026,48817.89269755705,48.81789269755705,RGI2000-v7.0-G-08-03026,60.2199215,6.45442508669665
SN26450,FV287 HAGLEBU,60.36667,9.186,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,66892.71937060122,66.89271937060121,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN17550,E6 SONSVEIEN,59.51767,10.72517,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,189807.50654014305,189.80750654014304,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN231600,SARNA,61.7,13.1833333333333,Sverige,RGI2000-v7.0-G-08-03410,08,08-03,G012439E62912N,1012458,812,2002-08-23,12.439422059898478,62.9123245,33,0.480973812907736,0,0,0,9,Helagsglaciaeren,0,12.43646693000619,62.91066739227106,1347.2217,1634.9697,1491.0886,1493.1182,25.445248,278.76747131347656,7,COPDEM30,757,Helagsglaciaeren,140480.00502897633,140.48000502897634,Helagsglaciaeren,62.9123245,12.439422059898478
SN259000,VISBY,57.6666666666667,18.35,Sverige,RGI2000-v7.0-G-08-03410,08,08-03,G012439E62912N,1012458,812,2002-08-23,12.439422059898478,62.9123245,33,0.480973812907736,0,0,0,9,Helagsglaciaeren,0,12.43646693000619,62.91066739227106,1347.2217,1634.9697,1491.0886,1493.1182,25.445248,278.76747131347656,7,COPDEM30,757,Helagsglaciaeren,668869.3980957073,668.8693980957073,Helagsglaciaeren,62.9123245,12.439422059898478
SN86310,GIMSØY - OSAN,68.327,14.1777,Norge,RGI2000-v7.0-G-08-01750,08,08-01,G014781E68302N,354249,611,2001-08-20,14.779683391592918,68.302494,33,0.188452338551791,0,0,0,9,,1,14.797164057492338,68.30418076528753,403.27014,754.05865,606.9142,577.3479,30.191149,32.821636,2,COPDEM30,905,RGI2000-v7.0-G-08-01750,24973.539802768388,24.97353980276839,RGI2000-v7.0-G-08-01750,68.302494,14.779683391592918
SN50539,BERGEN - FLORIDA UIB,60.3837,5.332,Norge,RGI2000-v7.0-G-08-03025,08,08-02,G006452E60202N,352229,611,2002-09-13,6.441115112242016,60.205789,32,5.565968548332454,0,0,0,9,Juklavassbrea,1,6.415719639990232,60.21375865844109,1041.0912,1631.6411,1480.7206,1450.8993,8.751284,300.04154205322266,8,COPDEM30,4178,Juklavassbrea,64633.8988650324,64.6338988650324,Juklavassbrea,60.205789,6.441115112242016
SN69380,MERÅKER - VARDETUN,63.41129,11.7279,Norge,RGI2000-v7.0-G-08-03409,08,08-03,G012218E63005N,1012457,812,2002-08-23,12.218209158660844,63.005493,33,0.072925719656763,0,0,0,9,,0,12.21849077634446,63.00715440006898,1256.3105,1450.2937,1327.3748,1336.4174,29.878586,349.9699296951294,1,COPDEM30,342,RGI2000-v7.0-G-08-03409,51515.13332111163,51.51513332111163,RGI2000-v7.0-G-08-03409,63.005493,12.218209158660844
SN39450,RV9 DALEHEFTE,58.3085,7.8125,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,146720.1702630842,146.7201702630842,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN60875,BRUSDALEN,62.4848,6.4797,Norge,RGI2000-v7.0-G-08-02455,08,08-02,G006480E62320N,352244,611,2006-09-16,6.4796515,62.320273,32,0.013834153271304,0,0,0,9,,1,6.480867613755514,62.32042533379644,1037.4607,1103.1106,1067.1152,1066.608,26.626503,63.531868,2,COPDEM30,136,RGI2000-v7.0-G-08-02455,18372.93276503011,18.37293276503011,RGI2000-v7.0-G-08-02455,62.320273,6.4796515
SN15890,GROTLI III,62.0164692,7.6637358,Norge,RGI2000-v7.0-G-08-03301,08,08-03,G007679E62055N,353119,611,2006-09-16,7.677057808918174,62.05422,32,0.561094850411521,0,0,0,9,,1,7.691385307573174,62.050673709574546,1507.2164,1708.488,1594.6514,1596.0809,15.814042,63.814217,2,COPDEM30,1444,RGI2000-v7.0-G-08-03301,4270.519621779701,4.270519621779701,RGI2000-v7.0-G-08-03301,62.05422,7.677057808918174
SN4460,HAKADAL JERNBANESTASJON,60.1173,10.829,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,162031.77757647517,162.03177757647518,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN3060,RV110 SKÅRA,59.2435203,10.8996461,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,217479.50514422174,217.47950514422175,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN25140,RV52 STORESKAR,60.8808729,8.3454396,Norge,RGI2000-v7.0-G-08-03126,08,08-03,G007894E60617N,353244,611,2003-08-09,7.894378506815366,60.617071,32,0.103579029294905,0,0,0,9,,1,7.895146992100364,60.61864890335848,1557.4008,1669.0842,1615.6228,1615.0532,21.054369,24.085896,2,COPDEM30,465,RGI2000-v7.0-G-08-03126,38379.04973037911,38.379049730379116,RGI2000-v7.0-G-08-03126,60.617071,7.894378506815366
SN66150,ORKDAL - THAMSHAMN,63.3153,9.8495,Norge,RGI2000-v7.0-G-08-02797,08,08-02,G009362E62897N,353709,611,2003-08-09,9.36228391927781,62.897223,32,0.041432156192091,0,0,0,9,Dukfonna,1,9.364352114973476,62.89741549189002,1223.6891,1324.2269,1271.2538,1272.5911,28.933697,66.51485,2,COPDEM30,220,Dukfonna,52720.67165980688,52.72067165980688,Dukfonna,62.897223,9.36228391927781
SN78370,BJERKA - VALLA,66.1415,13.8067,Norge,RGI2000-v7.0-G-08-00143,08,08-01,G014079E66078N,353969,611,1999-09-07,14.08602994468504,66.0781625,33,0.051143319501208,0,0,0,9,,1,14.079053489153356,66.07884283276259,1019.6144,1097.6483,1061.2186,1059.7052,19.745255,348.1299743652344,1,COPDEM30,329,RGI2000-v7.0-G-08-00143,14463.756480987924,14.463756480987923,RGI2000-v7.0-G-08-00143,66.0781625,14.08602994468504
SN91020,BREIVIKEIDET,69.6367,19.5103,Norge,RGI2000-v7.0-G-08-01194,08,08-01,G019500E69677N,354914,611,2001-08-20,19.5005174905276,69.6768835,34,0.110915617558711,0,0,0,9,,1,19.50392735754287,69.67793573094032,624.2469,862.05237,710.7223,716.76355,29.557928,71.39457,3,COPDEM30,457,RGI2000-v7.0-G-08-01194,4498.7082530244,4.498708253024399,RGI2000-v7.0-G-08-01194,69.6768835,19.5005174905276
SN61090,TRESFJORDEN,62.5247,7.1307,Norge,RGI2000-v7.0-G-08-02765,08,08-02,G007237E62490N,352836,611,2006-09-16,7.236558709163348,62.4903245,32,0.021189679676478,0,0,0,9,,1,7.237352558080528,62.490932195124856,1124.8429,1269.0957,1165.9406,1179.9889,29.683556,49.952793,2,COPDEM30,238,RGI2000-v7.0-G-08-02765,6675.980144433419,6.675980144433419,RGI2000-v7.0-G-08-02765,62.4903245,7.236558709163348
SN93200,KVENVIKMOEN,69.9218,23.0896,Norge,RGI2000-v7.0-G-08-01522,08,08-01,G022133E70150N,355265,611,2006-08-28,22.146083316442034,70.1498415,34,0.921604849928759,0,0,0,9,,1,22.154900233985803,70.15038631441774,770.4254,1086.1514,1003.56287,993.52094,13.477678,121.89661,4,COPDEM30,1300,RGI2000-v7.0-G-08-01522,44082.80869682507,44.08280869682507,RGI2000-v7.0-G-08-01522,70.1498415,22.146083316442034
SN99902,NY-ÅLESUND - RABBEN FLYPLASS,78.9273,11.8837,Svalbard og Jan Mayen,RGI2000-v7.0-G-07-00270,07,07-01,G011917E78903N,103478,563,2007-09-01,11.940812739378678,78.899932,33,1.217599883758716,0,0,1,9,Vestre Lovenbreen,1,11.954316361802103,78.90206801910821,148.29857,479.1062,284.87415,289.55334,14.619967,45.417458,2,COPDEM30,1698,Vestre Lovenbreen,3291.5118256566047,3.2915118256566047,Vestre Lovenbreen,78.899932,11.940812739378678
SN92895,E6 LANGFJORDBOTN,70.03983,22.25733,Norge,RGI2000-v7.0-G-08-01524,08,08-01,G022065E70131N,355258,611,2006-08-28,22.06467525515823,70.131126,34,0.072428222762908,0,0,0,9,Nerisen,1,22.064629179215153,70.12930325080298,16.726828,263.96152,113.17079,117.2248,29.110449,174.85414,5,COPDEM30,486,Nerisen,12553.006783914232,12.553006783914231,Nerisen,70.131126,22.06467525515823
SN226100,LYCKSELE,64.5494444444444,18.7169444444444,Sverige,RGI2000-v7.0-G-08-01772,08,08-01,G015264E65855N,1012464,812,2002-08-23,15.263595245103373,65.855225,33,0.21866904248125,0,0,0,9,Tarnaglaciaeren,0,15.26811444251636,65.85218575718773,1328.5972,1644.9454,1561.4987,1524.8899,27.273779,102.118484,3,COPDEM30,389,Tarnaglaciaeren,217458.80971529617,217.45880971529618,Tarnaglaciaeren,65.855225,15.263595245103373
SN20932,VESTFJORDEN,68.2252,15.4733,Norge,RGI2000-v7.0-G-08-01744,08,08-01,G014906E68347N,354266,611,2001-08-20,14.903051340833322,68.3472035,33,0.105557270068154,0,0,0,9,,1,14.914642017249218,68.34693337309875,446.34653,706.36127,597.6884,582.2509,24.866413,84.02174,3,COPDEM30,672,RGI2000-v7.0-G-08-01744,27191.303531709855,27.191303531709856,RGI2000-v7.0-G-08-01744,68.3472035,14.903051340833322
SN31250,STRENGEN,59.9958,8.3755,Norge,RGI2000-v7.0-G-08-03069,08,08-03,G007208E59938N,352820,611,2003-08-09,7.207524996452852,59.9376625,32,0.065730493049132,0,0,0,9,,1,7.209621927337602,59.93859824519746,1340.2434,1437.5892,1403.9102,1398.051,22.008131,82.61106,3,COPDEM30,223,RGI2000-v7.0-G-08-03069,65662.22685972662,65.66222685972663,RGI2000-v7.0-G-08-03069,59.9376625,7.207524996452852
SN99938,KVITØYA,80.1035,31.4585,Svalbard og Jan Mayen,RGI2000-v7.0-G-07-01583,07,07-01,G032778E80246N,104467,563,2007-07-15,32.53396114979387,80.178639,35,646.4213588104128,0,0,0,1,Kvitøyjøkulen,1,31.650401939841192,80.0423170155803,-6.045575,403.70718,219.5697,211.52403,2.7833529,152.40529,4,COPDEM90,26690,Kvitøyjøkulen,22229.865214377845,22.229865214377845,Kvitøyjøkulen,80.178639,32.53396114979387
SN58560,STRYN,61.9037,6.7183,Norge,RGI2000-v7.0-G-08-02462,08,08-02,G006731E61956N,352387,611,2006-09-16,6.730944963147412,61.9568205,32,0.039042120782273,0,0,0,9,,1,6.732202558797298,61.957735445787854,1152.7571,1235.4668,1186.1503,1188.727,26.288715,58.214367,2,COPDEM30,176,RGI2000-v7.0-G-08-02462,5968.456438555439,5.968456438555439,RGI2000-v7.0-G-08-02462,61.9568205,6.730944963147412
SN18420,OSLO - DISEN,59.946,10.7903,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,167274.89950389124,167.27489950389125,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
